Drama Name,Overall Drama Rating (Out of 10),Actors,Viewship Rate,Genre,Director,Writer,Year,Number of Episodes,Network,Network Type
She would never know,7.7, Lee Joo-bin,1.84, Drama,Lee Dong-yoon,Chae Yoon,2021,16,JTBC,Cable
She would never know,7.7, Lee Joo-bin,1.84, Drama, Ra Ha-na,Chae Yoon,2021,16,JTBC,Cable
She would never know,7.7, Lee Kyu-han,1.84,Romance,Lee Dong-yoon,Chae Yoon,2021,16,JTBC,Cable
She would never know,7.7, Lee Kyu-han,1.84,Romance, Ra Ha-na,Chae Yoon,2021,16,JTBC,Cable
She would never know,7.7, Lee Kyu-han,1.84, Drama,Lee Dong-yoon,Chae Yoon,2021,16,JTBC,Cable
She would never know,7.7, Lee Kyu-han,1.84, Drama, Ra Ha-na,Chae Yoon,2021,16,JTBC,Cable
Big,7,Gong Yoo,8.7,Romance,Ji Byung-hyun,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7,Gong Yoo,8.7,Romance,Ji Byung-hyun, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7,Gong Yoo,8.7,Romance, Kim Sung-yoon,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7,Gong Yoo,8.7,Romance, Kim Sung-yoon, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7,Gong Yoo,8.7, Comedy,Ji Byung-hyun,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7,Gong Yoo,8.7, Comedy,Ji Byung-hyun, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7,Gong Yoo,8.7, Comedy, Kim Sung-yoon,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7,Gong Yoo,8.7, Comedy, Kim Sung-yoon, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7,Gong Yoo,8.7, Drama,Ji Byung-hyun,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7,Gong Yoo,8.7, Drama,Ji Byung-hyun, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7,Gong Yoo,8.7, Drama, Kim Sung-yoon,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7,Gong Yoo,8.7, Drama, Kim Sung-yoon, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Lee Min-jung,8.7,Romance,Ji Byung-hyun,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Lee Min-jung,8.7,Romance,Ji Byung-hyun, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Lee Min-jung,8.7,Romance, Kim Sung-yoon,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Lee Min-jung,8.7,Romance, Kim Sung-yoon, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Lee Min-jung,8.7, Comedy,Ji Byung-hyun,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Lee Min-jung,8.7, Comedy,Ji Byung-hyun, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Lee Min-jung,8.7, Comedy, Kim Sung-yoon,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Lee Min-jung,8.7, Comedy, Kim Sung-yoon, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Lee Min-jung,8.7, Drama,Ji Byung-hyun,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Lee Min-jung,8.7, Drama,Ji Byung-hyun, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Lee Min-jung,8.7, Drama, Kim Sung-yoon,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Lee Min-jung,8.7, Drama, Kim Sung-yoon, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Shin Won-ho,8.7,Romance,Ji Byung-hyun,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Shin Won-ho,8.7,Romance,Ji Byung-hyun, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Shin Won-ho,8.7,Romance, Kim Sung-yoon,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Shin Won-ho,8.7,Romance, Kim Sung-yoon, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Shin Won-ho,8.7, Comedy,Ji Byung-hyun,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Shin Won-ho,8.7, Comedy,Ji Byung-hyun, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Shin Won-ho,8.7, Comedy, Kim Sung-yoon,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Shin Won-ho,8.7, Comedy, Kim Sung-yoon, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Shin Won-ho,8.7, Drama,Ji Byung-hyun,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Shin Won-ho,8.7, Drama,Ji Byung-hyun, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Shin Won-ho,8.7, Drama, Kim Sung-yoon,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Shin Won-ho,8.7, Drama, Kim Sung-yoon, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Bae Suzy,8.7,Romance,Ji Byung-hyun,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Bae Suzy,8.7,Romance,Ji Byung-hyun, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Bae Suzy,8.7,Romance, Kim Sung-yoon,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Bae Suzy,8.7,Romance, Kim Sung-yoon, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Bae Suzy,8.7, Comedy,Ji Byung-hyun,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Bae Suzy,8.7, Comedy,Ji Byung-hyun, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Bae Suzy,8.7, Comedy, Kim Sung-yoon,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Bae Suzy,8.7, Comedy, Kim Sung-yoon, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Bae Suzy,8.7, Drama,Ji Byung-hyun,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Bae Suzy,8.7, Drama,Ji Byung-hyun, Hong Mi-ran,2012,16,KBS,Broadcast
Big,7, Bae Suzy,8.7, Drama, Kim Sung-yoon,Hong Jung-eun,2012,16,KBS,Broadcast
Big,7, Bae Suzy,8.7, Drama, Kim Sung-yoon, Hong Mi-ran,2012,16,KBS,Broadcast
Love with flaws,7.2,Oh Yeon-seo,2.7,Romance,Oh Jin-seok,Ahn Shin-yoo,2019,32,MBC,Broadcast
Love with flaws,7.2,Oh Yeon-seo,2.7, Comedy,Oh Jin-seok,Ahn Shin-yoo,2019,32,MBC,Broadcast
Love with flaws,7.2, Ahn Jae-hyun,2.7,Romance,Oh Jin-seok,Ahn Shin-yoo,2019,32,MBC,Broadcast
Love with flaws,7.2, Ahn Jae-hyun,2.7, Comedy,Oh Jin-seok,Ahn Shin-yoo,2019,32,MBC,Broadcast
Love with flaws,7.2, Kim Seul-gi,2.7,Romance,Oh Jin-seok,Ahn Shin-yoo,2019,32,MBC,Broadcast
Love with flaws,7.2, Kim Seul-gi,2.7, Comedy,Oh Jin-seok,Ahn Shin-yoo,2019,32,MBC,Broadcast
Love with flaws,7.2, Gu Won,2.7,Romance,Oh Jin-seok,Ahn Shin-yoo,2019,32,MBC,Broadcast
Love with flaws,7.2, Gu Won,2.7, Comedy,Oh Jin-seok,Ahn Shin-yoo,2019,32,MBC,Broadcast
Love with flaws,7.2, Heo Jung-min,2.7,Romance,Oh Jin-seok,Ahn Shin-yoo,2019,32,MBC,Broadcast
Love with flaws,7.2, Heo Jung-min,2.7, Comedy,Oh Jin-seok,Ahn Shin-yoo,2019,32,MBC,Broadcast
Love with flaws,7.2, Kang Tae-oh,2.7,Romance,Oh Jin-seok,Ahn Shin-yoo,2019,32,MBC,Broadcast
Love with flaws,7.2, Kang Tae-oh,2.7, Comedy,Oh Jin-seok,Ahn Shin-yoo,2019,32,MBC,Broadcast
Sisyphus the myth,7.1,Cho Seung-woo,4.96,Drama,Jin Hyuk,Lee Je-in,2021,16,JTBC,Cable
Sisyphus the myth,7.1,Cho Seung-woo,4.96,Drama,Jin Hyuk, Jeon Chan-ho,2021,16,JTBC,Cable
Sisyphus the myth,7.1,Cho Seung-woo,4.96, Action,Jin Hyuk,Lee Je-in,2021,16,JTBC,Cable
Sisyphus the myth,7.1,Cho Seung-woo,4.96, Action,Jin Hyuk, Jeon Chan-ho,2021,16,JTBC,Cable
Sisyphus the myth,7.1,Cho Seung-woo,4.96, Thriller,Jin Hyuk,Lee Je-in,2021,16,JTBC,Cable
Sisyphus the myth,7.1,Cho Seung-woo,4.96, Thriller,Jin Hyuk, Jeon Chan-ho,2021,16,JTBC,Cable
Sisyphus the myth,7.1,Cho Seung-woo,4.96, Science fiction,Jin Hyuk,Lee Je-in,2021,16,JTBC,Cable
Sisyphus the myth,7.1,Cho Seung-woo,4.96, Science fiction,Jin Hyuk, Jeon Chan-ho,2021,16,JTBC,Cable
Sisyphus the myth,7.1,Cho Seung-woo,4.96,Mystery,Jin Hyuk,Lee Je-in,2021,16,JTBC,Cable
Sisyphus the myth,7.1,Cho Seung-woo,4.96,Mystery,Jin Hyuk, Jeon Chan-ho,2021,16,JTBC,Cable
Sisyphus the myth,7.1, Park Shin-hye,4.96,Drama,Jin Hyuk,Lee Je-in,2021,16,JTBC,Cable
Sisyphus the myth,7.1, Park Shin-hye,4.96,Drama,Jin Hyuk, Jeon Chan-ho,2021,16,JTBC,Cable
Sisyphus the myth,7.1, Park Shin-hye,4.96, Action,Jin Hyuk,Lee Je-in,2021,16,JTBC,Cable
Sisyphus the myth,7.1, Park Shin-hye,4.96, Action,Jin Hyuk, Jeon Chan-ho,2021,16,JTBC,Cable
Sisyphus the myth,7.1, Park Shin-hye,4.96, Thriller,Jin Hyuk,Lee Je-in,2021,16,JTBC,Cable
Sisyphus the myth,7.1, Park Shin-hye,4.96, Thriller,Jin Hyuk, Jeon Chan-ho,2021,16,JTBC,Cable
Sisyphus the myth,7.1, Park Shin-hye,4.96, Science fiction,Jin Hyuk,Lee Je-in,2021,16,JTBC,Cable
Sisyphus the myth,7.1, Park Shin-hye,4.96, Science fiction,Jin Hyuk, Jeon Chan-ho,2021,16,JTBC,Cable
Sisyphus the myth,7.1, Park Shin-hye,4.96,Mystery,Jin Hyuk,Lee Je-in,2021,16,JTBC,Cable
Sisyphus the myth,7.1, Park Shin-hye,4.96,Mystery,Jin Hyuk, Jeon Chan-ho,2021,16,JTBC,Cable
Stranger,8.6,Cho Seung-woo,4.56,Crime,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6,Cho Seung-woo,4.56,Crime, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6,Cho Seung-woo,4.56,Crime, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6,Cho Seung-woo,4.56, Drama,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6,Cho Seung-woo,4.56, Drama, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6,Cho Seung-woo,4.56, Drama, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6,Cho Seung-woo,4.56, Thriller,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6,Cho Seung-woo,4.56, Thriller, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6,Cho Seung-woo,4.56, Thriller, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, bae Doona,4.56,Crime,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, bae Doona,4.56,Crime, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, bae Doona,4.56,Crime, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, bae Doona,4.56, Drama,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, bae Doona,4.56, Drama, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, bae Doona,4.56, Drama, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, bae Doona,4.56, Thriller,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, bae Doona,4.56, Thriller, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, bae Doona,4.56, Thriller, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Lee Joon-hyuk,4.56,Crime,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Lee Joon-hyuk,4.56,Crime, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Lee Joon-hyuk,4.56,Crime, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Lee Joon-hyuk,4.56, Drama,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Lee Joon-hyuk,4.56, Drama, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Lee Joon-hyuk,4.56, Drama, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Lee Joon-hyuk,4.56, Thriller,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Lee Joon-hyuk,4.56, Thriller, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Lee Joon-hyuk,4.56, Thriller, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, YoovJae-myung,4.56,Crime,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, YoovJae-myung,4.56,Crime, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, YoovJae-myung,4.56,Crime, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, YoovJae-myung,4.56, Drama,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, YoovJae-myung,4.56, Drama, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, YoovJae-myung,4.56, Drama, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, YoovJae-myung,4.56, Thriller,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, YoovJae-myung,4.56, Thriller, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, YoovJae-myung,4.56, Thriller, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Shin Hye-sun,4.56,Crime,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Shin Hye-sun,4.56,Crime, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Shin Hye-sun,4.56,Crime, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Shin Hye-sun,4.56, Drama,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Shin Hye-sun,4.56, Drama, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Shin Hye-sun,4.56, Drama, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Shin Hye-sun,4.56, Thriller,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Shin Hye-sun,4.56, Thriller, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Shin Hye-sun,4.56, Thriller, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Jeon Hey-jin,4.56,Crime,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Jeon Hey-jin,4.56,Crime, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Jeon Hey-jin,4.56,Crime, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Jeon Hey-jin,4.56, Drama,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Jeon Hey-jin,4.56, Drama, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Jeon Hey-jin,4.56, Drama, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Jeon Hey-jin,4.56, Thriller,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Jeon Hey-jin,4.56, Thriller, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Jeon Hey-jin,4.56, Thriller, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Choi Moo-sung,4.56,Crime,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Choi Moo-sung,4.56,Crime, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Choi Moo-sung,4.56,Crime, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Choi Moo-sung,4.56, Drama,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Choi Moo-sung,4.56, Drama, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Choi Moo-sung,4.56, Drama, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Choi Moo-sung,4.56, Thriller,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Choi Moo-sung,4.56, Thriller, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Choi Moo-sung,4.56, Thriller, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Yoon Se-ah,4.56,Crime,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Yoon Se-ah,4.56,Crime, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Yoon Se-ah,4.56,Crime, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Yoon Se-ah,4.56, Drama,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Yoon Se-ah,4.56, Drama, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Yoon Se-ah,4.56, Drama, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Yoon Se-ah,4.56, Thriller,Ahn Gil-ho,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Yoon Se-ah,4.56, Thriller, Yoo je-won,Lee Soo-yeon,2017,32,TvN,Broadcast
Stranger,8.6, Yoon Se-ah,4.56, Thriller, Park Hyun-suk,Lee Soo-yeon,2017,32,TvN,Broadcast
Youth of May,8.8,Lee Do-kyun,4.3,Romance,Song Min-yeob,Lee Kang,2021,12,KBS,Broadcast
Youth of May,8.8,Lee Do-kyun,4.3, Period,Song Min-yeob,Lee Kang,2021,12,KBS,Broadcast
Youth of May,8.8,Lee Do-kyun,4.3, Drama,Song Min-yeob,Lee Kang,2021,12,KBS,Broadcast
Youth of May,8.8, Go Min-si,4.3,Romance,Song Min-yeob,Lee Kang,2021,12,KBS,Broadcast
Youth of May,8.8, Go Min-si,4.3, Period,Song Min-yeob,Lee Kang,2021,12,KBS,Broadcast
Youth of May,8.8, Go Min-si,4.3, Drama,Song Min-yeob,Lee Kang,2021,12,KBS,Broadcast
Youth of May,8.8, Lee Sang-yi,4.3,Romance,Song Min-yeob,Lee Kang,2021,12,KBS,Broadcast
Youth of May,8.8, Lee Sang-yi,4.3, Period,Song Min-yeob,Lee Kang,2021,12,KBS,Broadcast
Youth of May,8.8, Lee Sang-yi,4.3, Drama,Song Min-yeob,Lee Kang,2021,12,KBS,Broadcast
Youth of May,8.8, Keum Sae-rok,4.3,Romance,Song Min-yeob,Lee Kang,2021,12,KBS,Broadcast
Youth of May,8.8, Keum Sae-rok,4.3, Period,Song Min-yeob,Lee Kang,2021,12,KBS,Broadcast
Youth of May,8.8, Keum Sae-rok,4.3, Drama,Song Min-yeob,Lee Kang,2021,12,KBS,Broadcast
Reply 1988,9.1,Lee Hye-ri,12.3,Family,Shin Won-ho,Lee Woo-jung,2015,20,TvN,Broadcast
Reply 1988,9.1,Lee Hye-ri,12.3, Comedy,Shin Won-ho,Lee Woo-jung,2015,20,TvN,Broadcast
Reply 1988,9.1,Lee Hye-ri,12.3, Romance,Shin Won-ho,Lee Woo-jung,2015,20,TvN,Broadcast
Reply 1988,9.1, Park Bo-gum,12.3,Family,Shin Won-ho,Lee Woo-jung,2015,20,TvN,Broadcast
Reply 1988,9.1, Park Bo-gum,12.3, Comedy,Shin Won-ho,Lee Woo-jung,2015,20,TvN,Broadcast
Reply 1988,9.1, Park Bo-gum,12.3, Romance,Shin Won-ho,Lee Woo-jung,2015,20,TvN,Broadcast
Reply 1988,9.1, Go Kyung-pyo,12.3,Family,Shin Won-ho,Lee Woo-jung,2015,20,TvN,Broadcast
Reply 1988,9.1, Go Kyung-pyo,12.3, Comedy,Shin Won-ho,Lee Woo-jung,2015,20,TvN,Broadcast
Reply 1988,9.1, Go Kyung-pyo,12.3, Romance,Shin Won-ho,Lee Woo-jung,2015,20,TvN,Broadcast
Reply 1988,9.1, Ryu Jun-yeol,12.3,Family,Shin Won-ho,Lee Woo-jung,2015,20,TvN,Broadcast
Reply 1988,9.1, Ryu Jun-yeol,12.3, Comedy,Shin Won-ho,Lee Woo-jung,2015,20,TvN,Broadcast
Reply 1988,9.1, Ryu Jun-yeol,12.3, Romance,Shin Won-ho,Lee Woo-jung,2015,20,TvN,Broadcast
Reply 1988,9.1, Lee Dong-hwi,12.3,Family,Shin Won-ho,Lee Woo-jung,2015,20,TvN,Broadcast
Reply 1988,9.1, Lee Dong-hwi,12.3, Comedy,Shin Won-ho,Lee Woo-jung,2015,20,TvN,Broadcast
Reply 1988,9.1, Lee Dong-hwi,12.3, Romance,Shin Won-ho,Lee Woo-jung,2015,20,TvN,Broadcast
Uncontrollable Fond,7.8,Kim Woo-bin,8.21,Romance,Park Hyun-sik,Lee Kyung-hee,2016,20,KBS,Broadcast
Uncontrollable Fond,7.8,Kim Woo-bin,8.21,Romance, Cha Young-hoon,Lee Kyung-hee,2016,20,KBS,Broadcast
Uncontrollable Fond,7.8,Kim Woo-bin,8.21, Drama,Park Hyun-sik,Lee Kyung-hee,2016,20,KBS,Broadcast
Uncontrollable Fond,7.8,Kim Woo-bin,8.21, Drama, Cha Young-hoon,Lee Kyung-hee,2016,20,KBS,Broadcast
Uncontrollable Fond,7.8, Bae Suzy,8.21,Romance,Park Hyun-sik,Lee Kyung-hee,2016,20,KBS,Broadcast
Uncontrollable Fond,7.8, Bae Suzy,8.21,Romance, Cha Young-hoon,Lee Kyung-hee,2016,20,KBS,Broadcast
Uncontrollable Fond,7.8, Bae Suzy,8.21, Drama,Park Hyun-sik,Lee Kyung-hee,2016,20,KBS,Broadcast
Uncontrollable Fond,7.8, Bae Suzy,8.21, Drama, Cha Young-hoon,Lee Kyung-hee,2016,20,KBS,Broadcast
Uncontrollable Fond,7.8, Lim Ju-hwan,8.21,Romance,Park Hyun-sik,Lee Kyung-hee,2016,20,KBS,Broadcast
Uncontrollable Fond,7.8, Lim Ju-hwan,8.21,Romance, Cha Young-hoon,Lee Kyung-hee,2016,20,KBS,Broadcast
Uncontrollable Fond,7.8, Lim Ju-hwan,8.21, Drama,Park Hyun-sik,Lee Kyung-hee,2016,20,KBS,Broadcast
Uncontrollable Fond,7.8, Lim Ju-hwan,8.21, Drama, Cha Young-hoon,Lee Kyung-hee,2016,20,KBS,Broadcast
Uncontrollable Fond,7.8, Lim Ju-eun,8.21,Romance,Park Hyun-sik,Lee Kyung-hee,2016,20,KBS,Broadcast
Uncontrollable Fond,7.8, Lim Ju-eun,8.21,Romance, Cha Young-hoon,Lee Kyung-hee,2016,20,KBS,Broadcast
Uncontrollable Fond,7.8, Lim Ju-eun,8.21, Drama,Park Hyun-sik,Lee Kyung-hee,2016,20,KBS,Broadcast
Uncontrollable Fond,7.8, Lim Ju-eun,8.21, Drama, Cha Young-hoon,Lee Kyung-hee,2016,20,KBS,Broadcast
Touch your heart,7.7,Yoo In-na,3.96,Romance,Park Joon-hwa,Lee Myung-suk,2019,16,TvN,Broadcast
Touch your heart,7.7,Yoo In-na,3.96,Romance,Park Joon-hwa, Choi Bo-rim,2019,16,TvN,Broadcast
Touch your heart,7.7,Yoo In-na,3.96, Comedy,Park Joon-hwa,Lee Myung-suk,2019,16,TvN,Broadcast
Touch your heart,7.7,Yoo In-na,3.96, Comedy,Park Joon-hwa, Choi Bo-rim,2019,16,TvN,Broadcast
Touch your heart,7.7, Lee Dong-wook,3.96,Romance,Park Joon-hwa,Lee Myung-suk,2019,16,TvN,Broadcast
Touch your heart,7.7, Lee Dong-wook,3.96,Romance,Park Joon-hwa, Choi Bo-rim,2019,16,TvN,Broadcast
Touch your heart,7.7, Lee Dong-wook,3.96, Comedy,Park Joon-hwa,Lee Myung-suk,2019,16,TvN,Broadcast
Touch your heart,7.7, Lee Dong-wook,3.96, Comedy,Park Joon-hwa, Choi Bo-rim,2019,16,TvN,Broadcast
One spring night,7.9,Jung Hae-in,6.37,Romance,Ahn Pan-seok,Kim Eunsang,2019,32,MBC,Broadcast
One spring night,7.9,Jung Hae-in,6.37, Drama,Ahn Pan-seok,Kim Eunsang,2019,32,MBC,Broadcast
One spring night,7.9, Han Ji-min,6.37,Romance,Ahn Pan-seok,Kim Eunsang,2019,32,MBC,Broadcast
One spring night,7.9, Han Ji-min,6.37, Drama,Ahn Pan-seok,Kim Eunsang,2019,32,MBC,Broadcast
One spring night,7.9, Kim Jun-han,6.37,Romance,Ahn Pan-seok,Kim Eunsang,2019,32,MBC,Broadcast
One spring night,7.9, Kim Jun-han,6.37, Drama,Ahn Pan-seok,Kim Eunsang,2019,32,MBC,Broadcast
My holo love,7.7,Yoo Hyun-min,3.5,Science fiction,Lee Sang-yeop,Ryu Yong-jae,2020,12,Netflix,Streaming
My holo love,7.7,Yoo Hyun-min,3.5,Science fiction,Lee Sang-yeop, Kim Hwan-chae,2020,12,Netflix,Streaming
My holo love,7.7,Yoo Hyun-min,3.5,Science fiction,Lee Sang-yeop, Choi Sung-joon,2020,12,Netflix,Streaming
My holo love,7.7,Yoo Hyun-min,3.5,Science fiction, Yoon Jong-ho,Ryu Yong-jae,2020,12,Netflix,Streaming
My holo love,7.7,Yoo Hyun-min,3.5,Science fiction, Yoon Jong-ho, Kim Hwan-chae,2020,12,Netflix,Streaming
My holo love,7.7,Yoo Hyun-min,3.5,Science fiction, Yoon Jong-ho, Choi Sung-joon,2020,12,Netflix,Streaming
My holo love,7.7,Yoo Hyun-min,3.5, Romance,Lee Sang-yeop,Ryu Yong-jae,2020,12,Netflix,Streaming
My holo love,7.7,Yoo Hyun-min,3.5, Romance,Lee Sang-yeop, Kim Hwan-chae,2020,12,Netflix,Streaming
